timestamp,open,high,low,close,volume
2020-06-19,3.729320597358889,3.770240515928032,3.5823795795440674,3.5823795795440674,24579231
2020-06-22,3.538669476170872,3.6084199031862156,3.4642689172136083,3.586099624633789,9891273
2020-06-23,3.617719596100325,3.832550482584613,3.5991192918587314,3.742340326309204,13070081
2020-06-24,3.7302506418663826,3.82232112647522,3.5126292545394966,3.5172793865203857,10817424
2020-06-25,3.484729159591014,3.6521301430095794,3.467989172114407,3.647480010986328,13194904
2020-06-26,3.6921201518526483,3.6921201518526483,3.492169141769409,3.492169141769409,9670052
2020-06-29,3.492169352188929,3.699560319535523,3.4837992475237614,3.6893303394317627,10396717
2020-06-30,3.6828203319356883,3.7190905637542473,3.6167898757946446,3.6893303394317627,9024693
2020-07-01,3.6735202777747444,3.7386205742572947,3.6112097944411397,3.6828203201293945,8646959
2020-07-02,3.7572204324656124,3.9125311082524394,3.7163002929180897,3.8399910926818848,12526664
2020-07-03,3.86882111243653,3.902301530515758,3.772100939394411,3.8381309509277344,7325051
2020-07-06,3.9804216435082025,4.169212281200546,3.9636814362310226,4.125502109527588,18190195
2020-07-07,4.201762682885314,4.334753070732472,4.119921966636821,4.272442817687988,20825102
2020-07-08,4.223153082333653,4.291043412481241,4.171073023463608,4.232453346252441,9923684
2020-07-09,4.268723674019106,4.295693641764847,4.038082267755181,4.045522212982178,10520279
2020-07-10,3.99716151527922,4.240822912871029,3.958101474038485,4.23524284362793,9935214
2020-07-13,4.3394036040973045,4.387763910870796,4.178512856384562,4.215713024139404,9947864
2020-07-14,4.185022738934582,4.348703738257899,4.158982710973885,4.314293384552002,13299046
2020-07-15,4.342193990786635,4.437984226070261,4.2631435210719575,4.378464221954346,12733546
2020-07-16,4.3607940102330796,4.423104269989207,4.338473731859128,4.387763977050781,11098248
2020-07-17,4.394273730017106,4.39799392401779,4.2519830722706216,4.310573577880859,12002889
2020-07-20,4.278023010984073,4.358933348534002,4.2073428741276935,4.306853294372559,7058003
2020-07-21,4.3431233308579715,4.5188943928330705,4.324523248982258,4.344053268432617,14417429
2020-07-22,4.369163753883036,4.428684198679205,4.2687233913178515,4.287323474884033,10080931
2020-07-23,4.2966232184615425,4.318013558085462,4.196182857684084,4.208272933959961,6886202
2020-07-24,4.146892797987344,4.306853609562458,4.137592534228776,4.264073371887207,8714031
2020-07-27,4.259423207498609,4.325453660605331,4.207343149923266,4.2333831787109375,7232160
2020-07-28,4.250123451500534,4.302203509862919,4.203623019281844,4.254773139953613,6574759
2020-07-29,4.259423206695344,4.287323554291859,4.12550242515403,4.193392753601074,5733128
2020-07-30,4.185022793481652,4.192462738215827,3.924621180097744,4.003671646118164,11109068
2020-07-31,3.9990223267939675,4.14782300905052,3.9990223267939675,4.044592380523682,7401738
2020-08-03,4.0399419586342455,4.140382766723633,4.005532047233505,4.140382766723633,7233876
2020-08-04,4.189672979650797,4.280813523345783,4.13108247175367,4.220363140106201,6704292
2020-08-05,4.293833328022201,4.477974281764105,4.264073106691041,4.425893783569336,14610512
2020-08-06,4.426824551831088,4.5644650886323195,4.371023854791676,4.462164402008057,10327956
2020-08-07,4.459374541072213,4.490064702384326,4.358003793242026,4.436124324798584,5333541
2020-08-10,4.48262461114275,4.522614591583427,4.431474048316869,4.499364376068115,5649164
2020-08-11,4.548654274237675,4.597944514521033,4.484484145494073,4.5514445304870605,9009469
2020-08-12,4.554234812487504,4.670485449740876,4.537495047110306,4.573765277862549,9727552
2020-08-13,4.557024763946897,4.590504735920911,4.461234092712402,4.461234092712402,6497552
2020-08-14,4.45379460075096,4.474254561066126,4.326383819856014,4.448214530944824,6298085
2020-08-17,4.389623641967773,4.4798342453661935,4.376603628027542,4.389623641967773,3155438
2020-08-18,4.357073767987831,4.438914048688525,4.311503717514497,4.361723899841309,3904942
2020-08-19,4.354284326427382,4.451004505157471,4.343124186411328,4.451004505157471,3661535
2020-08-20,4.371953903067465,4.387763729807332,4.275233293511711,4.288253307342529,6173957
2020-08-21,4.297553264319953,4.358933584887553,4.218502797714896,4.2780232429504395,5577729
2020-08-24,4.322663253517323,4.389623641967773,4.274303391794021,4.389623641967773,5365964
2020-08-25,4.444494199545434,4.510524653997896,4.399854085933779,4.418454170227051,5409189
2020-08-26,4.425893720165497,4.609104733656959,4.398923755559129,4.537494659423828,8779655
2020-08-27,4.5281945887680335,4.5281945887680335,4.423104095254099,4.5002946853637695,5389416
2020-08-28,4.526334844092671,4.674205578093488,4.513314829666798,4.623055458068848,11460985
2020-08-31,4.650025739205467,4.7039661193770765,4.510524878337101,4.5226149559021,6905363
2020-09-01,4.573764934265247,4.58492462919136,4.415664008524001,4.5235443115234375,7269059
2020-09-02,4.541214831687662,4.579344938107698,4.405434171509341,4.413804054260254,6724597
2020-09-03,4.464024616323342,4.55051502951709,4.361723932095249,4.392414093017578,6333605
2020-09-04,4.4454242315854,4.81928620694202,4.395203608822696,4.789525985717773,26319393
2020-09-07,4.867646948206486,4.9755272609405194,4.659325824386496,4.683505535125732,8161320
2020-09-08,4.700245623013867,4.73744579106096,4.507734775543213,4.507734775543213,8534964
2020-09-09,4.490064327564848,4.577484672256629,4.429613947684057,4.568184852600098,6188378
2020-09-10,4.582135457391698,4.705826047654653,4.512385247905502,4.606315612792969,5840729
2020-09-11,4.606315190054157,4.616545391311528,4.487274299477031,4.499364376068115,5458971
2020-09-14,4.54772474765789,4.550515004159454,4.3803239917764705,4.450074195861816,8340736
2020-09-15,4.457514078297122,4.47239396641332,4.290112897954768,4.344053268432617,7907174
2020-09-16,4.352423389597739,4.430543915159414,4.2780230580003185,4.425893783569336,7120895
2020-09-17,4.355213613835636,4.371953821359957,4.28453303326247,4.302203178405762,6937254
2020-09-18,4.300343410170818,4.308713292410765,4.16642263356588,4.168282508850098,14651795
2020-09-21,4.119922708369351,4.119922708369351,3.9078818223254914,3.942291736602783,11004976
2020-09-22,3.9729812566540574,4.042731898594471,3.895791113870012,3.9395012855529785,6065483
2020-09-23,3.961821840628031,4.044592058328345,3.836270942379787,3.837200880050659,7276903
2020-09-24,3.760940713493038,3.896721371169857,3.707930274484561,3.8037209510803223,6714902
2020-09-25,3.8111606220515526,3.84185078064816,3.7107200425361637,3.7218799591064453,6072023
2020-09-28,3.8585909793633952,3.9339212475315315,3.8334808899740165,3.9302010536193848,8938375
2020-09-29,3.9023016300426736,3.9106715130454552,3.800930878977409,3.819530963897705,5231794
2020-09-30,3.783260465429051,3.9525215367098667,3.7507104299754226,3.8995110988616943,7165841
2020-10-01,3.9767013391628176,3.997161296292632,3.925551224607814,3.9627513885498047,5942215
2020-10-02,3.911601008310502,4.001811609527191,3.9041610638761566,4.000881671905518,5027942
2020-10-05,4.036222039547626,4.115272503895335,4.022271644572645,4.07993221282959,7015862
2020-10-06,4.104112277902951,4.35521361711291,4.067842049970104,4.342193603515625,10615548
2020-10-07,4.315223315398494,4.401713724889479,4.283603218144484,4.336613655090332,5713144
2020-10-08,4.3328937737555995,4.482624832021784,4.3328937737555995,4.404504299163818,7004987
2020-10-09,4.399854151736693,4.4547244677416185,4.3561439751668365,4.369163990020752,6467434
2020-10-12,4.365443826936347,4.43984460921513,4.334753665000961,4.3998541831970215,4842201
2020-10-13,4.399854519524781,4.399854519524781,4.200833642320024,4.206413269042969,6167048
2020-10-14,4.221293215053727,4.306853692042792,4.196183123270088,4.210133075714111,4916187
2020-10-15,4.175722416217888,4.175722416217888,3.9822816410939685,4.0669121742248535,8685453
2020-10-16,4.09853202838932,4.103182159744018,3.8995107523254013,4.015761375427246,8072557
2020-10-19,4.016691757708872,4.128292705272709,4.008321875112503,4.095742225646973,5409177
2020-10-20,4.065982843793094,4.28546367928439,4.045522438949758,4.225013732910156,6936148
